date,open,high,low,close,volume,value
16/12/2008,305.65,305.65,296.21,296.42,11822480.0,
16/12/2009,452.2,452.2,440.2,442.1,32984570.0,
16/12/2010,484.7,489.7,479.7,480.2,73174400.0,
16/12/2011,364.37,369.65,363.8,366.03,31830080.0,
16/12/2013,503.46,506.52,502.04,502.04,55654010.0,
16/12/2014,545.33,545.66,535.0,535.14,114699800.0,
16/12/2015,570.36,575.54,570.36,572.55,96949850.0,
16/12/2016,670.43,675.19,668.3,675.16,155852900.0,
16/12/2019,966.0,966.18,960.39,961.47,202440060.0,
16/12/2020,1058.34,1066.99,1057.21,1066.99,531052590.0,
16/12/2021,1475.5,1482.32,1468.95,1476.61,870245300.0,
16/12/2022,1048.62,1064.79,1047.16,1052.48,758882687.0,
16/12/2024,1264.03,1267.1,1258.65,1263.79,360341279.0,
16/12/2025,1647.42,1689.07,1629.37,1679.18,832044428.0,
17/01/2008,861.78,861.78,831.73,833.81,10102370.0,
17/01/2011,492.9,498.5,492.4,495.2,38761030.0,
17/01/2012,357.52,363.5,357.1,358.86,16112970.0,
17/01/2013,465.66,466.55,456.76,456.76,93851780.0,
17/01/2014,537.48,549.88,536.81,543.59,114980130.0,
17/01/2017,678.83,684.73,678.83,684.71,94123250.0,
17/01/2018,1061.98,1064.77,1034.69,1034.69,294301610.0,
17/01/2019,908.48,909.06,901.89,901.89,117379940.0,
17/01/2020,976.28,980.02,973.79,978.96,117216880.0,
17/01/2022,1496.02,1503.86,1452.84,1452.84,888508000.0,
17/01/2023,1071.37,1088.29,1069.86,1088.29,566247477.0,
17/01/2024,1161.95,1168.46,1160.45,1162.53,637645718.0,
17/01/2025,1242.38,1249.11,1239.63,1249.11,331281862.0,
17/02/2009,268.76,269.3,263.07,263.07,9548010.0,
17/02/2011,510.7,511.0,505.5,509.8,33492100.0,
17/02/2012,397.98,403.3,397.98,403.3,29820360.0,
17/02/2014,571.27,572.85,567.89,570.2,159214880.0,
17/02/2016,551.38,552.38,547.05,547.05,108235660.0,
17/02/2017,709.52,710.21,705.84,707.83,158563960.0,
17/02/2020,938.52,938.52,931.66,934.77,149349950.0,
17/02/2021,1127.46,1155.78,1127.46,1155.78,484219600.0,
17/02/2022,1492.1,1507.99,1492.1,1507.99,687250992.0,
17/02/2023,1058.99,1062.25,1053.26,1059.31,414090312.0,
17/02/2025,1277.12,1278.49,1272.72,1272.72,703389002.0,
17/03/2008,623.23,623.23,615.71,615.71,11353710.0,
17/03/2009,257.6,263.2,257.6,263.2,20664940.0,
17/03/2010,519.9,520.1,510.9,510.9,49838910.0,
17/03/2011,461.5,468.3,457.0,460.5,32161500.0,
17/03/2014,603.05,603.24,598.7,600.36,161239500.0,
17/03/2015,580.6,583.59,580.6,581.76,88737460.0,
17/03/2016,581.55,583.53,579.26,579.26,138979600.0,
17/03/2017,715.82,717.1,710.54,710.54,235368860.0,
17/03/2020,724.07,750.03,721.84,745.78,202420360.0,
17/03/2021,1178.64,1186.09,1176.26,1186.09,629310900.0,
17/03/2022,1466.56,1467.74,1459.14,1461.34,666857100.0,
17/03/2023,1053.37,1055.42,1043.54,1045.14,478768177.0,
17/03/2025,1330.62,1336.26,1329.05,1336.26,780751957.0,
17/03/2026,1709.38,1732.31,1708.83,1710.29,887474546.0,
17/04/2007,965.72,983.0,965.72,965.72,5286160.0,
17/04/2008,523.52,537.58,523.47,537.58,12258590.0,
17/04/2009,341.2,341.2,329.3,334.1,67675990.0,
17/04/2012,471.54,474.92,467.58,472.84,95743250.0,
17/04/2013,481.63,483.99,476.53,483.99,28380260.0,
17/04/2014,580.26,583.51,575.83,580.31,86527800.0,
17/04/2015,568.28,572.76,568.28,568.32,104793290.0,
17/04/2017,718.93,721.78,710.83,710.83,154510130.0,
17/04/2018,1149.02,1156.7,1139.33,1153.28,139854490.0,
17/04/2019,977.17,980.71,972.1,972.1,148469420.0,
17/04/2020,786.96,790.95,783.74,789.6,268469130.0,
17/04/2023,1052.99,1054.72,1049.11,1053.81,399822299.0,
17/04/2024,1221.47,1221.47,1193.01,1193.01,708176858.0,
17/04/2025,1201.63,1217.25,1197.5,1217.25,657997453.0,
17/04/2026,1832.33,1846.19,1814.47,1817.17,742281201.0,
17/05/2007,1039.27,1059.79,1039.27,1059.79,5354150.0,
17/05/2010,521.3,521.7,509.5,511.3,51530730.0,
17/05/2011,471.5,474.6,464.4,464.4,20824430.0,
17/05/2012,449.77,453.72,442.58,442.58,69652870.0,
17/05/2013,489.99,491.85,487.6,487.6,43122850.0,
17/05/2016,620.54,626.12,618.67,624.75,116003280.0,
17/05/2017,724.01,727.63,722.81,727.2,198308760.0,
17/05/2018,1055.21,1057.84,1030.64,1030.64,107387050.0,
17/05/2019,977.85,980.04,974.91,976.48,120457430.0,
17/05/2021,1272.55,1277.83,1258.5,1258.7,674186900.0,
17/05/2022,1164.32,1228.37,1156.54,1228.37,515009800.0,
17/05/2023,1066.27,1069.95,1060.44,1060.44,743431551.0,
17/05/2024,1270.34,1274.27,1266.32,1273.11,788116698.0,
17/06/2008,384.17,384.72,384.17,384.71,7311990.0,
17/06/2009,465.3,472.5,455.8,472.5,67012440.0,
17/06/2010,510.3,511.2,508.4,510.8,44615300.0,
17/06/2011,445.9,447.0,438.6,438.9,45206070.0,
17/06/2013,510.52,511.23,498.31,498.52,73309030.0,
17/06/2014,570.77,573.15,567.58,572.25,103158970.0,
17/06/2015,578.68,584.04,576.22,578.87,118202310.0,
17/06/2016,622.92,624.59,618.16,619.25,143669220.0,
17/06/2019,953.97,955.18,944.47,946.95,104932990.0,
17/06/2020,861.05,861.05,852.27,854.44,303643220.0,
17/06/2021,1341.06,1364.55,1337.49,1359.92,705807300.0,
17/06/2022,1210.5,1220.41,1191.92,1217.3,647122700.0,
17/06/2024,1282.08,1283.1,1272.54,1274.77,741570820.0,
17/06/2025,1343.7,1353.01,1338.11,1347.69,763834636.0,
17/06/2026,1797.41,1808.57,1787.89,1806.2,821620763.0,
17/07/2007,995.86,1000.33,995.86,1000.33,4160400.0,
17/07/2008,492.61,493.17,489.83,489.83,14517870.0,
17/07/2009,431.9,431.9,427.8,428.7,23368410.0,
17/07/2012,411.72,418.43,411.72,417.55,35729970.0,
17/07/2013,496.42,497.96,493.37,497.5,41625080.0,
17/07/2014,588.99,591.42,586.07,590.37,94389680.0,
17/07/2015,628.45,631.67,626.21,628.63,97179130.0,
17/07/2017,777.7,778.3,766.47,768.91,225823120.0,
17/07/2018,905.32,921.27,902.02,921.27,136304660.0,
17/07/2019,981.49,985.59,979.05,982.57,142317410.0,
17/07/2020,873.48,875.07,871.89,872.02,234247910.0,
17/07/2023,1171.75,1174.89,1168.77,1173.13,823237013.0,
17/07/2024,1286.07,1290.76,1256.42,1268.66,1092895884.0,
17/07/2025,1481.85,1494.46,1475.47,1490.01,1408347353.0,
17/08/2007,886.92,889.51,886.92,887.93,4268560.0,
17/08/2009,505.5,508.5,500.1,500.1,43926880.0,
17/08/2010,461.9,463.9,457.2,463.5,31913320.0,
17/08/2011,387.65,393.46,387.65,393.46,21505730.0,
17/08/2012,432.31,434.72,431.56,433.45,32943250.0,
17/08/2015,588.67,591.2,571.26,573.15,104003690.0,
17/08/2016,659.46,660.76,657.06,660.51,113029210.0,
17/08/2017,773.48,774.47,766.8,767.59,220817310.0,
17/08/2018,971.4,975.52,964.28,968.88,136124710.0,
17/08/2020,848.08,852.05,841.62,850.15,208147190.0,
17/08/2021,1370.96,1379.7,1359.11,1363.09,727641800.0,
17/08/2022,1276.78,1280.61,1271.97,1275.28,611549400.0,
17/08/2023,1242.58,1243.98,1233.48,1233.48,1011505421.0,
17/09/2007,932.38,934.74,932.38,934.74,5678000.0,
17/09/2009,559.4,564.2,553.2,561.2,73312740.0,
17/09/2010,451.5,453.8,450.6,457.6,46398130.0,
17/09/2012,400.55,405.27,400.07,401.75,30647860.0,
17/09/2013,476.21,480.16,475.82,477.73,35374160.0,
17/09/2014,630.5,632.22,625.66,625.66,183400380.0,
17/09/2015,563.93,565.85,562.48,562.48,69310470.0,
17/09/2018,991.03,993.83,987.02,987.61,146741120.0,
17/09/2019,990.06,996.74,986.96,996.74,142601060.0,
17/09/2020,897.47,899.41,890.93,894.04,360663950.0,
17/09/2021,1345.87,1356.45,1345.87,1352.64,785574800.0,
17/09/2024,1240.0,1258.95,1238.69,1258.95,418063385.0,
17/09/2025,1678.09,1684.62,1666.27,1670.97,1071506811.0,
17/10/2007,1106.21,1106.84,1101.29,1101.29,12627340.0,
17/10/2008,385.77,386.06,382.03,382.51,11230260.0,
17/10/2011,415.52,415.52,410.33,410.84,20921590.0,
17/10/2012,399.73,400.97,395.91,397.02,34001760.0,
17/10/2013,502.02,502.64,498.83,499.59,60617540.0,
17/10/2014,587.48,591.85,577.79,585.28,118004420.0,
17/10/2016,687.18,687.94,680.95,680.95,106159380.0,
17/10/2017,819.51,828.29,819.43,828.29,162264680.0,
17/10/2018,973.14,975.27,963.37,971.6,137768810.0,
17/10/2019,995.04,995.81,989.82,989.82,157134910.0,
17/10/2022,1053.46,1054.05,1033.59,1051.58,391417511.0,
17/10/2023,1145.34,1147.89,1121.65,1121.65,526675209.0,
17/10/2024,1282.65,1286.52,1271.82,1286.52,579305856.0,
17/10/2025,1771.61,1771.61,1727.77,1731.19,1272671767.0,
17/11/2008,346.89,348.93,345.05,345.05,8777170.0,
17/11/2009,549.2,550.1,543.6,547.1,49226020.0,
17/11/2010,426.9,430.2,424.3,425.5,25125790.0,
17/11/2011,390.91,392.23,385.86,385.86,21918840.0,
17/11/2014,602.4,604.63,600.93,600.93,108861540.0,
17/11/2015,609.46,611.18,605.05,605.05,162846800.0,
17/11/2016,674.5,676.48,673.13,674.57,119114290.0,
17/11/2017,893.99,898.11,886.86,890.69,168088500.0,
17/11/2020,955.52,968.9,953.22,968.9,352793810.0,
17/11/2021,1466.45,1477.04,1464.78,1475.85,801112100.0,
17/11/2022,952.91,972.88,950.9,969.26,551181919.0,
17/11/2023,1128.14,1129.84,1096.16,1101.19,1066006039.0,
17/11/2025,1640.47,1654.42,1640.47,1654.42,766684998.0,
17/12/2007,918.61,920.25,911.15,911.15,5738150.0,
17/12/2008,295.04,301.77,293.09,301.02,10743060.0,
17/12/2009,432.4,436.4,427.1,434.9,34934340.0,
17/12/2010,483.0,485.3,476.3,485.3,69205020.0,
17/12/2012,391.37,395.3,391.31,393.63,44543430.0,
17/12/2013,503.13,505.67,502.2,505.67,69414600.0,
17/12/2014,535.27,536.64,513.06,518.22,165055720.0,
17/12/2015,572.55,579.18,572.55,577.11,80826770.0,
17/12/2018,948.09,952.04,933.65,933.65,143135290.0,
17/12/2019,962.49,962.79,954.03,954.03,239321700.0,
17/12/2020,1058.63,1062.62,1051.42,1051.77,599499660.0,
17/12/2021,1476.61,1487.73,1476.61,1479.79,1035566100.0,
17/12/2024,1264.91,1265.45,1260.6,1261.72,327584791.0,
17/12/2025,1680.18,1683.95,1668.19,1673.66,612255424.0,
18/01/2008,847.05,847.05,847.05,847.05,5694970.0,
18/01/2010,499.2,499.2,487.1,487.1,39253920.0,
18/01/2011,497.1,501.3,496.0,497.4,36081550.0,
18/01/2012,360.81,363.3,360.47,362.66,13022720.0,
18/01/2013,458.0,459.82,450.28,454.16,80290320.0,
18/01/2016,532.54,532.54,518.16,526.37,155232200.0,
18/01/2017,683.74,687.76,683.28,683.28,84747660.0,
18/01/2018,1028.76,1050.25,1020.01,1050.25,256859550.0,
18/01/2019,902.7,906.35,900.64,902.3,98216800.0,
18/01/2021,1198.79,1200.85,1190.33,1191.94,677474100.0,
18/01/2022,1439.29,1452.14,1424.65,1438.94,666313500.0,
18/01/2023,1092.5,1100.39,1089.56,1098.28,531786150.0,
18/01/2024,1164.32,1169.73,1162.62,1169.06,523948655.0,
18/02/2008,784.8,785.09,782.57,782.57,12394240.0,
18/02/2009,255.18,256.74,254.2,255.09,10922920.0,
18/02/2011,509.1,510.8,502.6,503.9,35958100.0,
18/02/2013,491.85,497.87,489.64,493.95,67678930.0,
18/02/2014,570.65,574.56,570.16,574.56,154772030.0,
18/02/2016,551.08,555.05,549.16,552.49,105390240.0,
18/02/2019,954.85,961.3,950.89,961.3,169171360.0,
18/02/2020,934.47,934.98,926.01,927.93,164327840.0,
18/02/2021,1157.1,1174.38,1148.66,1174.38,562444200.0,
18/02/2022,1494.3,1507.29,1492.38,1504.84,645883900.0,
18/02/2025,1274.05,1283.34,1272.19,1278.14,576613065.0,
18/03/2008,588.63,588.64,588.26,588.26,8983820.0,
18/03/2009,273.29,273.39,272.42,273.39,25942490.0,
18/03/2010,515.2,519.7,510.5,519.7,44323480.0,
18/03/2011,459.4,461.9,454.7,461.1,45518990.0,
18/03/2013,481.42,482.59,478.54,479.13,46990510.0,
18/03/2014,602.01,603.21,597.78,599.85,193120370.0,
18/03/2015,580.81,581.53,578.45,578.68,86795050.0,
18/03/2016,579.95,580.81,575.44,575.82,174491080.0,
18/03/2019,1004.12,1013.29,1004.12,1011.86,188364570.0,
18/03/2020,747.4,752.65,742.12,747.66,205460100.0,
18/03/2021,1196.6,1200.94,1191.94,1200.94,555529500.0,
18/03/2022,1461.34,1474.86,1461.34,1469.1,935872693.0,
18/03/2024,1266.11,1269.9,1221.67,1243.56,1526779911.0,
18/03/2025,1340.16,1341.65,1330.97,1330.97,759403354.0,
18/03/2026,1718.3,1742.87,1693.36,1713.83,840316740.0,
18/04/2007,979.86,1001.12,979.86,1001.12,3806060.0,
18/04/2008,540.08,540.08,535.87,537.31,9697680.0,
18/04/2011,458.4,459.2,454.8,455.5,22418490.0,
18/04/2012,475.1,478.87,471.36,472.16,119699530.0,
18/04/2013,483.99,483.99,471.1,473.21,35218830.0,
18/04/2014,580.89,580.89,565.33,565.33,106747120.0,
18/04/2017,708.64,714.93,705.55,714.93,156906940.0,
18/04/2018,1153.28,1160.32,1138.42,1138.53,152174130.0,
18/04/2019,969.5,973.73,962.05,962.3,137181210.0,
18/04/2022,1455.04,1456.07,1425.07,1432.6,756738100.0,
18/04/2023,1055.85,1057.15,1050.89,1055.02,486767389.0,
18/04/2025,1228.37,1234.67,1219.12,1219.12,977508165.0,
18/05/2007,1063.33,1066.56,1063.33,1066.56,6099690.0,
18/05/2009,390.4,395.4,390.4,390.9,49053340.0,
18/05/2010,510.5,510.8,505.1,508.3,41803840.0,
18/05/2011,458.4,459.2,451.5,454.9,25478660.0,
18/05/2012,439.69,440.24,430.29,434.95,76373980.0,
18/05/2015,535.55,536.71,528.9,528.95,101571460.0,
18/05/2016,625.53,627.81,621.79,622.45,113469020.0,
18/05/2017,727.2,729.0,723.8,726.99,207715300.0,
18/05/2018,1033.33,1040.84,1013.57,1040.54,118092350.0,
18/05/2020,827.49,837.61,823.08,837.01,224260950.0,
18/05/2021,1259.57,1262.22,1249.02,1252.68,635896900.0,
18/05/2022,1240.06,1249.84,1222.92,1240.76,485410300.0,
18/05/2023,1063.66,1073.41,1060.94,1068.31,578415860.0,
18/05/2026,1916.56,1932.62,1908.78,1927.94,820722199.0,
18/06/2007,1046.42,1048.19,1043.99,1043.99,5350820.0,
18/06/2008,389.01,389.01,380.46,382.07,21931540.0,
18/06/2009,476.6,487.6,474.7,479.3,55720310.0,
18/06/2010,511.9,514.0,509.4,511.2,50875170.0,
18/06/2012,436.89,439.29,433.75,435.59,56097120.0,
18/06/2013,497.05,500.54,495.5,498.88,51411630.0,
18/06/2014,571.74,575.03,570.03,570.03,95680950.0,
18/06/2015,578.73,583.02,578.47,580.35,90021550.0,
18/06/2018,1012.71,1018.98,986.88,987.34,145591940.0,
18/06/2019,945.73,947.3,938.95,944.01,108309080.0,
18/06/2020,850.92,858.03,847.49,855.27,229136470.0,
18/06/2021,1366.19,1377.77,1363.52,1377.77,743046800.0,
18/06/2024,1279.39,1286.52,1278.38,1279.5,597659348.0,
18/06/2025,1350.17,1353.99,1341.64,1346.83,768168609.0,
18/06/2026,1822.37,1836.4,1819.62,1830.47,633590659.0,
18/07/2007,998.75,1000.33,994.73,994.73,4149630.0,
18/07/2008,480.09,487.4,480.09,483.05,26375270.0,
18/07/2011,412.9,415.8,411.2,415.8,15462900.0,
18/07/2012,418.19,419.91,416.1,418.83,37431400.0,
18/07/2013,496.17,500.51,494.23,496.84,49439580.0,
18/07/2014,590.9,596.26,589.33,596.26,120565300.0,
18/07/2016,664.12,673.5,662.25,673.5,122748180.0,
18/07/2017,766.88,770.37,762.68,767.49,201070890.0,
18/07/2018,926.14,942.39,921.27,942.39,184648680.0,
18/07/2019,979.16,982.57,975.01,976.05,127216580.0,
18/07/2022,1184.74,1184.93,1174.7,1176.49,449643100.0,
18/07/2023,1173.23,1175.7,1170.04,1174.09,729194875.0,
18/07/2024,1270.95,1274.67,1256.21,1274.44,612004645.0,
18/07/2025,1497.53,1501.2,1484.29,1497.28,1461671359.0,
18/08/2009,496.8,501.6,495.5,499.7,47338200.0,
18/08/2010,461.8,462.1,453.2,455.5,34430900.0,
18/08/2011,398.21,402.89,397.7,402.89,27398650.0,
18/08/2014,605.65,607.79,603.33,605.08,123678840.0,
18/08/2015,571.31,580.22,571.22,580.22,86433690.0,
18/08/2016,663.56,665.94,656.35,660.65,120173290.0,
18/08/2017,762.82,774.47,762.46,768.97,162337400.0,
18/08/2020,850.15,851.06,845.0,846.43,178404950.0,
18/08/2021,1363.09,1370.5,1355.83,1360.94,636257800.0,
18/08/2022,1273.45,1283.15,1268.64,1273.66,522028300.0,
18/08/2023,1227.02,1228.98,1177.74,1177.99,1583522435.0,
18/08/2025,1638.37,1642.71,1625.61,1636.37,1606149815.0,
18/09/2007,933.78,935.17,933.78,935.17,6506980.0,
18/09/2009,561.7,571.0,561.7,571.0,64250690.0,
18/09/2012,403.48,405.05,392.98,394.51,39909580.0,
18/09/2013,478.65,479.43,473.52,474.26,34813400.0,
18/09/2014,625.94,627.29,615.8,615.8,162783900.0,
18/09/2015,564.69,569.5,564.69,566.25,146392000.0,
18/09/2017,808.51,809.39,805.37,807.87,167579320.0,
18/09/2018,983.43,993.49,981.89,993.49,171104330.0,
18/09/2019,995.75,998.4,993.94,995.15,140571130.0,
18/09/2020,896.08,902.11,895.82,900.95,292809860.0,
18/09/2023,1225.6,1226.56,1203.88,1211.81,716585507.0,
18/09/2024,1261.23,1271.77,1257.93,1264.9,542560781.0,
18/09/2025,1675.85,1679.63,1653.89,1665.18,915010851.0,
18/10/2007,1094.93,1096.0,1088.68,1088.68,12721570.0,
18/10/2010,458.4,459.4,456.0,457.6,19757170.0,
18/10/2011,407.44,408.11,404.32,404.32,21473490.0,
18/10/2012,395.94,399.55,395.94,398.51,33648950.0,
18/10/2013,499.89,501.39,497.91,500.83,67031980.0,
18/10/2016,680.44,682.99,678.13,682.02,100892180.0,
18/10/2017,829.43,831.15,826.72,827.72,183002780.0,
18/10/2018,968.93,971.6,962.68,963.47,126109950.0,
18/10/2019,992.0,993.03,988.56,989.2,153487520.0,
18/10/2021,1392.7,1402.63,1390.88,1395.53,741454800.0,
18/10/2022,1065.6,1071.74,1057.71,1063.66,435818990.0,
18/10/2023,1123.73,1125.27,1088.87,1103.4,869615115.0,
18/10/2024,1291.16,1294.1,1285.46,1285.46,546249354.0,
18/11/2008,338.61,342.0,338.46,340.69,9937750.0,
18/11/2009,547.2,553.8,544.0,553.8,49824400.0,
18/11/2010,427.7,432.1,427.7,430.7,26333370.0,
18/11/2011,383.14,383.45,377.46,379.62,27391450.0,
18/11/2013,503.44,507.41,503.33,506.48,113389010.0,
18/11/2014,600.86,602.53,594.25,594.25,128868510.0,
18/11/2015,603.32,606.62,602.13,603.34,110694890.0,
18/11/2016,673.82,675.15,669.18,673.25,96180820.0,
18/11/2019,1010.03,1012.09,1002.63,1002.91,165225780.0,
18/11/2020,969.48,974.3,966.32,973.53,419396590.0,
18/11/2021,1475.85,1482.68,1469.83,1469.83,1018526500.0,
18/11/2022,967.18,971.77,939.73,969.33,788755529.0,
18/11/2024,1218.3,1225.38,1204.6,1217.12,519684737.0,
18/11/2025,1657.43,1660.41,1647.64,1659.92,773781151.0,
18/12/2007,911.42,919.6,911.42,919.6,7143210.0,
18/12/2008,301.34,305.56,300.28,305.56,10373610.0,
18/12/2009,440.9,449.6,440.9,443.3,49000880.0,
18/12/2012,396.21,396.45,392.34,393.39,44355940.0,
18/12/2013,505.2,506.11,503.66,505.25,59253700.0,
18/12/2014,523.91,528.6,521.33,528.45,94737920.0,
18/12/2015,574.66,578.0,568.18,568.18,179001190.0,
18/12/2017,945.9,958.06,935.16,958.06,226365940.0,
18/12/2018,933.65,933.65,917.03,927.25,155653890.0,
18/12/2019,951.52,954.18,949.86,951.13,183063780.0,
18/12/2020,1055.75,1068.56,1055.75,1067.46,529285330.0,
18/12/2023,1103.43,1103.74,1091.45,1091.88,485967620.0,
18/12/2024,1262.57,1266.53,1261.49,1266.0,362329721.0,
18/12/2025,1675.54,1676.98,1665.21,1676.98,677428400.0,
19/01/2009,305.89,306.38,304.53,304.98,4461740.0,
19/01/2010,489.8,498.1,489.8,495.5,32298020.0,
19/01/2011,504.9,507.9,503.1,505.9,37752610.0,
19/01/2012,363.15,373.43,363.04,373.43,19593160.0,
19/01/2015,577.32,579.06,570.1,571.51,85869950.0,
19/01/2016,525.65,535.77,525.65,535.77,113134420.0,
19/01/2017,683.02,684.19,680.8,682.31,69116870.0,
19/01/2018,1054.33,1067.21,1050.25,1062.07,279706010.0,
19/01/2021,1189.91,1189.91,1117.17,1131.0,888174700.0,
19/01/2022,1438.68,1449.11,1434.46,1442.79,538507600.0,
19/01/2023,1095.53,1111.72,1094.46,1108.08,556193050.0,
19/01/2024,1171.5,1181.5,1171.47,1181.5,578206561.0,
19/01/2026,1894.67,1898.24,1874.69,1896.59,1163188480.0,
19/02/2008,764.42,780.91,764.42,776.79,9202570.0,
19/02/2009,257.31,258.21,253.37,254.85,9261080.0,
19/02/2013,493.4,495.39,490.33,490.78,101269460.0,
19/02/2014,578.73,578.8,573.86,578.12,153445030.0,
19/02/2016,552.37,555.16,551.38,554.03,176932600.0,
19/02/2019,962.84,971.92,961.3,964.35,195093270.0,
19/02/2020,926.41,931.66,925.86,928.76,161003900.0,
19/02/2021,1160.65,1178.18,1157.6,1173.5,522199200.0,
19/02/2024,1213.24,1225.48,1212.58,1224.97,898027299.0,
19/02/2025,1280.6,1288.56,1278.92,1288.56,691882854.0,
19/03/2007,1152.06,1152.06,1133.34,1133.34,10340700.0,
19/03/2008,584.53,584.53,573.45,573.45,18348180.0,
19/03/2009,272.81,276.81,267.04,267.04,31972950.0,
19/03/2010,520.1,521.2,516.0,516.0,53468830.0,
19/03/2012,435.82,440.92,433.6,438.07,51449420.0,
19/03/2013,477.87,482.21,477.55,480.48,33082800.0,
19/03/2014,600.73,605.91,600.42,605.59,188807510.0,
19/03/2015,579.39,580.32,573.52,573.74,81752950.0,
19/03/2018,1160.74,1165.63,1150.19,1159.22,221555290.0,
19/03/2019,1013.75,1014.51,1004.22,1006.59,198984160.0,
19/03/2020,732.35,733.43,714.02,725.94,308921920.0,
19/03/2021,1195.47,1199.67,1191.96,1194.05,583286900.0,
19/03/2024,1246.54,1249.75,1238.92,1242.46,735805803.0,
19/03/2025,1330.4,1330.7,1320.85,1324.63,768370525.0,
19/03/2026,1700.77,1709.47,1677.09,1699.13,881126066.0,
19/04/2007,1015.1,1015.1,998.09,998.09,7455950.0,
19/04/2010,521.4,521.7,516.7,516.7,57018190.0,
19/04/2011,453.6,457.6,453.5,453.7,16524710.0,
19/04/2012,470.81,473.31,465.29,467.08,119923140.0,
19/04/2016,578.32,578.44,568.28,568.28,125545070.0,
19/04/2017,714.87,716.77,714.02,716.77,142094700.0,
19/04/2018,1137.99,1138.53,1094.63,1094.63,183841740.0,
19/04/2019,968.27,971.73,962.3,966.21,96080150.0,
19/04/2021,1243.58,1260.58,1233.77,1260.58,741859400.0,
19/04/2022,1435.82,1442.04,1406.45,1406.45,631671200.0,
19/04/2023,1057.88,1058.14,1047.47,1048.98,485131148.0,
19/04/2024,1180.87,1190.96,1165.99,1174.85,951223870.0,
19/05/2008,453.93,455.67,453.93,455.67,3444070.0,
19/05/2009,399.6,404.4,399.3,400.9,49444330.0,
19/05/2010,503.7,504.6,494.9,494.9,56689090.0,
19/05/2011,450.9,456.5,444.9,444.9,20677330.0,
19/05/2014,530.31,534.68,525.82,533.04,94450040.0,
19/05/2015,532.86,537.19,531.76,536.82,83713920.0,
19/05/2016,621.83,623.68,618.13,619.2,114111200.0,
19/05/2017,727.61,733.82,726.79,733.82,206013150.0,
19/05/2020,852.14,854.25,844.15,845.92,293801450.0,
19/05/2021,1254.78,1262.71,1250.58,1262.49,625623500.0,
19/05/2022,1211.31,1246.66,1211.07,1241.64,435034100.0,
19/05/2023,1070.13,1070.15,1058.56,1067.07,649620819.0,
19/05/2025,1293.61,1306.2,1291.66,1296.29,832210897.0,
19/05/2026,1933.01,1933.11,1902.87,1912.93,1007594006.0,
19/06/2007,1047.95,1049.58,1047.95,1049.58,5792790.0,
19/06/2008,372.8,373.27,372.53,373.27,5137960.0,
19/06/2009,485.8,486.9,472.1,475.2,48715940.0,
19/06/2012,434.04,435.11,430.23,431.08,38876330.0,
19/06/2013,501.58,504.11,500.61,503.37,42149080.0,
19/06/2014,564.93,569.41,558.65,567.35,122009510.0,
19/06/2015,584.08,588.48,582.47,584.7,184477640.0,
19/06/2017,763.75,766.83,761.24,766.83,178804100.0,
19/06/2018,972.38,987.34,941.57,962.16,203659510.0,
19/06/2019,948.92,950.04,944.01,949.69,113819830.0,
19/06/2020,857.77,868.56,857.77,868.56,367478040.0,
19/06/2023,1115.68,1117.23,1104.73,1105.4,709208551.0,
19/06/2024,1283.0,1284.14,1270.66,1279.79,727821787.0,
19/06/2025,1346.33,1353.96,1342.08,1352.04,651813682.0,
19/06/2026,1837.38,1838.52,1798.56,1824.53,608253674.0,
19/07/2007,990.84,994.73,984.43,984.43,3596020.0,
19/07/2010,504.3,506.8,503.2,506.8,40064560.0,
19/07/2011,415.8,415.4,409.2,410.1,12890860.0,
19/07/2012,417.77,428.38,417.77,428.38,72870070.0,
19/07/2013,499.64,505.38,499.28,503.76,42574930.0,
19/07/2016,675.89,677.35,660.09,667.76,131066870.0,
19/07/2017,771.33,774.12,767.49,771.3,205221170.0,
19/07/2018,942.39,947.07,939.58,943.97,166922920.0,
19/07/2019,978.12,986.12,976.05,982.34,160649510.0,
19/07/2021,1299.31,1299.31,1237.79,1243.51,665733700.0,
19/07/2022,1176.1,1180.46,1168.99,1178.33,447446600.0,
19/07/2023,1177.5,1178.55,1172.98,1172.98,776854252.0,
19/07/2024,1275.28,1279.94,1260.68,1264.78,682708976.0,
19/08/2008,520.51,520.51,506.76,511.53,33098320.0,
19/08/2009,505.0,508.5,503.4,508.5,44406720.0,
19/08/2010,454.5,455.9,450.1,452.2,25495110.0,
19/08/2011,399.98,400.76,396.2,400.76,21476780.0,
19/08/2013,507.27,513.34,507.16,511.02,60613020.0,
19/08/2014,606.6,609.04,603.61,604.64,125366090.0,
19/08/2015,576.44,580.99,569.21,577.82,98952270.0,
19/08/2016,664.09,666.93,659.64,662.28,101626960.0,
19/08/2019,984.04,985.48,979.17,981.03,107980080.0,
19/08/2020,847.19,853.15,846.22,851.21,208475560.0,
19/08/2021,1360.94,1374.85,1352.94,1374.85,647948200.0,
19/08/2022,1272.23,1280.0,1263.45,1269.18,541159000.0,
19/08/2024,1259.36,1263.84,1256.45,1261.62,560120742.0,
19/08/2025,1646.73,1665.48,1643.04,1654.2,1933110149.0,
19/09/2007,942.52,946.22,942.52,946.22,7426340.0,
19/09/2008,434.14,439.15,434.14,439.06,22710550.0,
19/09/2011,450.21,461.68,449.5,461.68,37011670.0,
