date,ticker,sector,fwd_ret,sector_neutral_ret,q0_np_yoy
2025-04-11,DXS,Real Estate,0.9950331125827816,0.5404976217752175,1.3197513000255636
2025-04-11,GEX,Industrial Goods & Services,1.4288840262582054,1.2001459331039261,29.561030069091373
2025-04-11,MSN,Food & Beverage,0.4728546409807355,0.02523693589463394,12.790760327279983
2025-04-11,MWG,Retail,0.5500945179584122,0.31724207935935067,8.38430426007294
2025-04-11,VSC,Industrial Goods & Services,0.6993670886075949,0.47062899545331566,2.784919571971897
2025-05-16,CDC,Construction & Materials,0.5999999999999999,0.4262368957039191,1.1303395205523548
2025-05-16,D2D,Real Estate,-0.23451327433628322,-0.4269704937354351,2.8719304487633486
2025-05-16,DLG,Personal & Household Goods,0.14655172413793127,0.17201279113043252,1.7286576406400307
2025-05-16,DXG,Real Estate,0.10271903323262843,-0.08973818616652346,2.3457992539273165
2025-05-16,DXS,Real Estate,0.40231548480463086,0.20985826540547897,1.3197513000255636
2025-05-16,GEX,Industrial Goods & Services,0.4974446337308347,0.4675872683869893,29.561030069091373
2025-05-16,KDH,Real Estate,0.132404181184669,-0.06005303821448288,5.3930211645404995
2025-05-16,MWG,Retail,0.19905956112852663,0.17326390212452264,8.38430426007294
2025-05-16,TCM,Personal & Household Goods,-0.08006535947712423,-0.05460429248462298,1.8051029908986331
2025-05-16,VGC,Real Estate,0.010845986984815648,-0.18161123241433624,28.279191624159512
2025-06-16,D2D,Real Estate,0.05970149253731338,-0.0643195077807961,7.526842920913972
2025-06-16,DC4,Construction & Materials,-0.1785714285714286,-0.45832019905811705,7.925086937006587
2025-06-16,DHA,Construction & Materials,0.3402298850574712,0.06048111457078276,1.7767548146042649
2025-06-16,KBC,Real Estate,0.40792079207920784,0.28389979176109836,10.133378889443527
2025-06-16,LHG,Real Estate,-0.04983922829581999,-0.17386022861392947,2.4999212508200603
2025-06-16,NHA,Construction & Materials,-0.10617283950617273,-0.3859216099928612,1.8886299722832072
2025-06-16,NLG,Real Estate,-0.04999999999999993,-0.1740210003181094,2.410031561960217
2025-06-16,SHI,Personal & Household Goods,0.006896551724137945,-0.04244080880020257,13.40761620354656
2025-06-16,VHM,Real Estate,0.5875370919881304,0.46351609167002095,2.0394067121285593
2025-07-14,ANV,Food & Beverage,0.1266666666666667,0.04839621793063853,6.810274272799922
2025-07-14,D2D,Real Estate,-0.014084507042253502,0.016241754845479343,7.526842920913972
2025-07-14,LHG,Real Estate,-0.13554216867469893,-0.10521590678696607,2.4999212508200603
2025-07-14,NLG,Real Estate,-0.20282413350449302,-0.17249787161676017,2.410031561960217
2025-07-14,NT2,Utilities,0.24234693877551017,0.25819512402422573,1.233715252357461
2025-07-14,SBG,Industrial Goods & Services,0.2295081967213115,0.20801689327251824,2.4799721780306507
2025-08-11,D2D,Real Estate,-0.08745247148288982,0.0772001558059528,7.526842920913972
2025-08-11,DHA,Construction & Materials,0.20703933747412018,0.2246105817084516,1.7767548146042649
2025-08-11,HDC,Real Estate,-0.40525587828492393,-0.24060325099608132,9.286569817451905
2025-08-11,HHP,Basic Resources,0.3465553235908143,0.329911806721659,1.1475281317269486
2025-08-11,KBC,Real Estate,0.05979073243647237,0.22444335972531498,10.133378889443527
2025-08-11,NLG,Real Estate,-0.32352941176470584,-0.15887678447586323,2.410031561960217
2025-08-11,NT2,Utilities,0.21315192743764166,0.18196311723270522,1.233715252357461
2025-09-10,D2D,Real Estate,-0.04127829560585883,0.20280753184666991,33.33357485329122
2025-09-10,DXS,Real Estate,-0.5575757575757576,-0.3134899301232289,4.681761830938003
2025-09-10,HHP,Basic Resources,0.4686098654708519,0.5139975537940862,1.172466949847808
2025-09-10,HT1,Construction & Materials,-0.21195652173913038,-0.06430838527175337,1.4504611993056162
2025-09-10,NT2,Utilities,0.1359447004608294,0.13107716741954495,1.6701074067029782
2025-09-10,TRC,Chemicals,-0.0696378830083565,-0.048591466005362,1.7222269435569453
2025-09-10,TTF,Personal & Household Goods,-0.17049180327868851,-0.032120463641531344,1.1938472930622246
2025-09-10,VGC,Real Estate,-0.250445632798574,-0.006359805346045272,1.7589431363713979
2025-10-08,BAF,Food & Beverage,0.022857142857142687,0.0809180897330262,5.099071274381861
2025-10-08,CRE,Real Estate,-0.2660194174757282,-0.12266527488149573,4.128612668109119
2025-10-08,D2D,Real Estate,0.0055325034578146415,0.14888664605204713,33.33357485329122
2025-10-08,DXS,Real Estate,-0.38050847457627124,-0.23715433198203875,4.681761830938003
2025-10-08,HAH,Industrial Goods & Services,-0.02732240437158473,0.00018330210033501437,2.2339624872536334
2025-10-08,HHP,Basic Resources,0.1822429906542058,0.2115039928500693,1.172466949847808
2025-10-08,HT1,Construction & Materials,-0.13467048710601714,0.008067383513680998,1.4504611993056162
2025-10-08,NT2,Utilities,0.14099783080260297,0.10937192494097202,1.6701074067029782
2025-10-08,QCG,Real Estate,-0.014084507042253502,0.12926963555197898,1.409507882039213
2025-10-08,TTF,Personal & Household Goods,-0.12541254125412538,-0.03592851884807795,1.1938472930622246
2025-10-08,VGC,Real Estate,-0.12570888468809072,0.01764525790614177,1.7589431363713979
2025-11-05,BCM,Real Estate,-0.18898809523809523,-0.04301891770730293,4.39822490189686
2025-11-05,CRE,Real Estate,-0.2144373673036093,-0.06846818977281699,4.128612668109119
2025-11-05,D2D,Real Estate,-0.06629055007052187,0.07967862746027043,33.33357485329122
2025-11-05,HAH,Industrial Goods & Services,-0.10673234811165844,-0.03561121551122545,2.2339624872536334
2025-11-05,HT1,Construction & Materials,-0.1450617283950617,0.04973881898009036,1.4504611993056162
2025-11-05,NT2,Utilities,-0.045643153526971014,-0.07727546259698717,1.6701074067029782
2025-11-05,QCG,Real Estate,-0.021897810218978075,0.12407136731181423,1.409507882039213
2025-11-05,TAL,Real Estate,-0.04239130434782612,0.10357787318296618,11.567512308696248
2025-11-05,TTF,Personal & Household Goods,-0.17832167832167822,-0.07573264766991018,1.1938472930622246
2025-12-03,AGG,Real Estate,-0.24683544303797467,-0.08446653576654031,3.4866824182543388
2025-12-03,BSR,Oil & Gas,0.7254901960784312,0.3772913941481828,1.7499338885501314
2025-12-03,D2D,Real Estate,-0.11267605633802813,0.049692850933406224,6.413317223617554
2025-12-03,DHA,Construction & Materials,-0.1646757679180887,0.057021943791223995,1.1133431377225698
2025-12-03,DPG,Construction & Materials,-0.06805074971164948,0.1536469619976632,2.6451584765133838
2025-12-03,DPR,Chemicals,0.05045278137128073,0.03081694071707815,2.099832586886075
2025-12-03,DSE,Financial Services,-0.15809523809523807,-0.04151176833286126,2.083068837291789
2025-12-03,ELC,Technology,-0.21327014218009477,0.027306558152226823,3.2788519948356476
2025-12-03,FCN,Construction & Materials,-0.17009602194787388,0.05160168976143881,1.045190970380298
2025-12-03,HT1,Construction & Materials,-0.125,0.09669771170931268,2.7989381984970594
2025-12-03,HTN,Construction & Materials,-0.24578059071729963,-0.024082879007986946,3.975523037259998
2025-12-03,KSB,Basic Resources,-0.181081081081081,-0.09197687237533685,1.9058939137032278
2025-12-03,NHA,Construction & Materials,-0.35635359116022103,-0.13465587945090834,1.3670012393809245
2025-12-03,NLG,Real Estate,-0.2506925207756233,-0.08832361350418896,3.786926522368761
2025-12-03,OCB,Banks,0.0,0.019762081651203137,2.5367274369221406
2025-12-03,PNJ,Retail,-0.25601750547045954,-0.2313923751198935,1.2966810525983727
2025-12-03,TCI,Financial Services,0.08000000000000007,0.1965834697623769,2.3535324372380364
