time,open,high,low,close,volume,value
2015-12-09 00:00:00,1.1,1.1,1.0,1.0,338810,338810.0
2015-12-10 00:00:00,1.0,1.1,1.0,1.0,376120,376120.0
2015-12-11 00:00:00,1.0,1.1,0.9,1.0,114270,114270.0
2015-12-14 00:00:00,0.9,1.0,0.9,1.0,81320,81320.0
2015-12-15 00:00:00,0.9,1.0,0.9,1.0,42500,42500.0
2015-12-16 00:00:00,1.0,1.1,1.0,1.0,187650,187650.0
2015-12-17 00:00:00,0.9,1.0,0.9,1.0,73350,73350.0
2015-12-18 00:00:00,1.0,1.0,0.9,0.9,29810,26829.0
2015-12-21 00:00:00,0.9,1.0,0.9,0.9,33360,30024.0
2015-12-22 00:00:00,1.0,1.0,0.9,1.0,198460,198460.0
2015-12-23 00:00:00,1.0,1.0,0.9,1.0,110000,110000.0
2015-12-24 00:00:00,0.9,1.0,0.9,0.9,62980,56682.0
2015-12-25 00:00:00,0.9,1.0,0.9,1.0,100120,100120.0
2015-12-28 00:00:00,1.0,1.0,0.9,1.0,29860,29860.0
2015-12-29 00:00:00,1.0,1.0,0.9,1.0,169310,169310.0
2015-12-30 00:00:00,1.0,1.0,0.9,0.9,51870,46683.0
2015-12-31 00:00:00,0.9,1.0,0.9,1.0,30090,30090.0
2016-01-04 00:00:00,0.9,1.0,0.9,0.9,45470,40923.0
2016-01-05 00:00:00,1.0,1.0,0.9,0.9,35230,31707.0
2016-01-06 00:00:00,1.0,1.0,0.9,0.9,119170,107253.0
2016-01-07 00:00:00,0.9,1.0,0.9,0.9,457540,411786.0
2016-01-08 00:00:00,0.9,1.0,0.8,0.9,181970,163773.0
2016-01-11 00:00:00,0.9,1.0,0.9,0.9,92400,83160.0
2016-01-12 00:00:00,0.9,1.0,0.9,1.0,45950,45950.0
2016-01-13 00:00:00,1.0,1.1,1.0,1.0,486670,486670.0
2016-01-14 00:00:00,1.0,1.0,0.9,1.0,108970,108970.0
2016-01-15 00:00:00,1.0,1.0,0.9,0.9,31340,28206.0
2016-01-18 00:00:00,0.9,0.9,0.8,0.9,258970,233073.0
2016-01-19 00:00:00,0.9,1.0,0.9,1.0,65710,65710.0
2016-01-20 00:00:00,0.9,1.0,0.9,0.9,114260,102834.0
2016-01-21 00:00:00,0.9,0.9,0.8,0.9,229630,206667.0
2016-01-22 00:00:00,0.9,0.9,0.8,0.9,56190,50571.0
2016-01-25 00:00:00,0.9,1.0,0.9,0.9,128350,115515.0
2016-01-26 00:00:00,0.8,0.9,0.8,0.9,83080,74772.0
2016-01-27 00:00:00,0.8,0.9,0.8,0.8,630640,504512.0
2016-01-28 00:00:00,0.8,0.8,0.7,0.8,139140,111312.0
2016-01-29 00:00:00,0.8,0.9,0.8,0.8,149820,119856.0
2016-02-01 00:00:00,0.8,0.9,0.8,0.9,49880,44892.0
2016-02-02 00:00:00,0.9,0.9,0.8,0.8,39000,31200.0
2016-02-03 00:00:00,0.8,0.9,0.8,0.8,83760,67008.0
2016-02-04 00:00:00,0.9,0.9,0.8,0.9,102520,92268.0
2016-02-05 00:00:00,0.9,0.9,0.8,0.9,40130,36117.0
2016-02-15 00:00:00,0.9,0.9,0.8,0.8,43280,34624.0
2016-02-16 00:00:00,0.8,0.9,0.8,0.9,208140,187326.0
2016-02-17 00:00:00,0.9,0.9,0.8,0.9,256610,230949.0
2016-02-18 00:00:00,0.9,0.9,0.8,0.8,264450,211560.0
2016-02-19 00:00:00,0.8,0.9,0.8,0.8,178890,143112.0
2016-02-22 00:00:00,0.9,0.9,0.9,0.9,324290,291861.0
2016-02-23 00:00:00,1.0,1.0,0.9,0.9,564260,507834.0
2016-02-24 00:00:00,1.0,1.0,0.9,0.9,94480,85032.0
2016-02-25 00:00:00,0.9,1.0,0.8,1.0,566830,566830.0
2016-02-26 00:00:00,1.0,1.1,0.9,0.9,546500,491850.0
2016-02-29 00:00:00,1.0,1.0,1.0,1.0,553440,553440.0
2016-03-01 00:00:00,1.1,1.1,1.1,1.1,139300,153230.0
2016-03-02 00:00:00,1.2,1.2,1.1,1.1,1550640,1705704.0000000002
2016-03-03 00:00:00,1.0,1.1,1.0,1.1,415860,457446.00000000006
2016-03-04 00:00:00,1.1,1.2,1.0,1.0,517160,517160.0
2016-03-07 00:00:00,1.0,1.1,1.0,1.1,832110,915321.0000000001
2016-03-08 00:00:00,1.2,1.2,1.1,1.1,460520,506572.00000000006
2016-03-09 00:00:00,1.1,1.1,1.0,1.1,113570,124927.00000000001
2016-03-10 00:00:00,1.1,1.1,1.0,1.1,363600,399960.00000000006
2016-03-11 00:00:00,1.1,1.1,1.0,1.1,126730,139403.0
2016-03-14 00:00:00,1.0,1.1,1.0,1.1,318160,349976.0
2016-03-15 00:00:00,1.1,1.1,1.0,1.1,267020,293722.0
2016-03-16 00:00:00,1.1,1.2,1.1,1.2,1628580,1954296.0
2016-03-17 00:00:00,1.2,1.3,1.1,1.2,509320,611184.0
2016-03-18 00:00:00,1.2,1.2,1.1,1.2,248800,298560.0
2016-03-21 00:00:00,1.2,1.3,1.1,1.2,993670,1192404.0
2016-03-22 00:00:00,1.2,1.3,1.2,1.3,988860,1285518.0
2016-03-23 00:00:00,1.4,1.4,1.4,1.4,179830,251761.99999999997
2016-03-24 00:00:00,1.5,1.5,1.4,1.5,3229720,4844580.0
2016-03-25 00:00:00,1.5,1.6,1.4,1.4,422440,591416.0
2016-03-28 01:00:00,1.4,1.5,1.4,1.5,1368760,2053140.0
2016-03-29 01:00:00,1.6,1.6,1.6,1.6,259320,414912.0
2016-03-30 01:00:00,1.7,1.7,1.7,1.7,102090,173553.0
2016-03-31 01:00:00,1.7,1.8,1.6,1.6,1578640,2525824.0
2016-04-01 01:00:00,1.5,1.6,1.5,1.5,247390,371085.0
2016-04-04 01:00:00,1.4,1.4,1.4,1.4,77860,109004.0
2016-04-05 01:00:00,1.3,1.4,1.3,1.3,1183440,1538472.0
2016-04-06 01:00:00,1.3,1.4,1.3,1.4,722500,1011499.9999999999
2016-04-07 01:00:00,1.4,1.5,1.3,1.4,285920,400288.0
2016-04-08 01:00:00,1.4,1.4,1.3,1.3,443060,575978.0
2016-04-11 01:00:00,1.3,1.4,1.2,1.3,868460,1128998.0
2016-04-12 01:00:00,1.3,1.3,1.2,1.2,203320,243984.0
2016-04-13 01:00:00,1.1,1.2,1.1,1.1,790170,869187.0000000001
2016-04-14 01:00:00,1.1,1.2,1.1,1.2,573360,688032.0
2016-04-15 01:00:00,1.2,1.3,1.2,1.2,342720,411264.0
2016-04-19 01:00:00,1.2,1.2,1.1,1.1,739750,813725.0000000001
2016-04-20 01:00:00,1.2,1.2,1.1,1.1,277630,305393.0
2016-04-21 01:00:00,1.2,1.2,1.1,1.1,243980,268378.0
2016-04-22 01:00:00,1.1,1.1,1.0,1.1,386700,425370.00000000006
2016-04-25 01:00:00,1.1,1.2,1.0,1.1,492860,542146.0
2016-04-26 01:00:00,1.1,1.2,1.1,1.1,262220,288442.0
2016-04-27 01:00:00,1.0,1.2,1.0,1.1,179180,197098.00000000003
2016-04-28 01:00:00,1.1,1.2,1.0,1.1,174430,191873.00000000003
2016-04-29 01:00:00,1.1,1.2,1.1,1.1,141860,156046.0
2016-05-04 01:00:00,1.2,1.2,1.1,1.1,123440,135784.0
2016-05-05 01:00:00,1.1,1.2,1.1,1.2,778300,933960.0
2016-05-06 01:00:00,1.3,1.3,1.1,1.2,264920,317904.0
2016-05-09 01:00:00,1.1,1.2,1.1,1.1,406650,447315.00000000006
2016-05-10 01:00:00,1.0,1.2,1.0,1.1,466140,512754.00000000006
2016-05-11 01:00:00,1.1,1.2,1.1,1.1,86540,95194.00000000001
2016-05-12 01:00:00,1.2,1.2,1.1,1.1,108570,119427.00000000001
2016-05-13 01:00:00,1.1,1.2,1.1,1.2,125090,150108.0
2016-05-16 01:00:00,1.1,1.2,1.1,1.1,187410,206151.00000000003
2016-05-17 01:00:00,1.1,1.1,1.0,1.1,80560,88616.0
2016-05-18 01:00:00,1.1,1.2,1.0,1.1,39800,43780.0
2016-05-19 01:00:00,1.1,1.1,1.0,1.1,245100,269610.0
2016-05-20 01:00:00,1.0,1.1,1.0,1.1,50360,55396.00000000001
2016-05-23 01:00:00,1.1,1.2,1.0,1.1,128460,141306.0
2016-05-24 01:00:00,1.1,1.1,1.0,1.1,65920,72512.0
2016-05-25 01:00:00,1.1,1.1,1.0,1.0,58820,58820.0
2016-05-26 01:00:00,1.1,1.1,1.0,1.1,22960,25256.000000000004
2016-05-27 01:00:00,1.1,1.1,1.1,1.1,99240,109164.00000000001
2016-05-30 01:00:00,1.2,1.2,1.1,1.1,378890,416779.00000000006
2016-05-31 01:00:00,1.1,1.2,1.0,1.1,126860,139546.0
2016-06-01 01:00:00,1.1,1.1,1.1,1.1,41740,45914.00000000001
2016-06-02 01:00:00,1.0,1.0,1.0,1.0,204490,204490.0
2016-06-03 01:00:00,0.9,0.9,0.9,0.9,417210,375489.0
2016-06-06 01:00:00,0.8,0.9,0.8,0.8,2085340,1668272.0
2016-06-07 01:00:00,0.8,0.9,0.7,0.8,1926240,1540992.0
2016-06-08 01:00:00,0.8,0.8,0.8,0.8,0,0.0
2016-06-09 01:00:00,0.8,0.8,0.8,0.8,0,0.0
2016-06-10 01:00:00,0.8,0.8,0.8,0.8,0,0.0
2016-06-13 01:00:00,0.8,0.8,0.8,0.8,0,0.0
2016-06-14 01:00:00,0.8,0.8,0.8,0.8,0,0.0
2016-06-15 01:00:00,0.8,0.8,0.8,0.8,0,0.0
2016-06-16 01:00:00,0.8,0.8,0.8,0.8,0,0.0
2016-06-17 01:00:00,0.8,0.8,0.8,0.8,0,0.0
2016-06-20 01:00:00,0.8,0.8,0.8,0.8,0,0.0
2016-06-21 01:00:00,0.8,0.8,0.8,0.8,0,0.0
2016-06-22 01:00:00,0.8,0.8,0.8,0.8,0,0.0
2016-06-23 01:00:00,0.8,0.8,0.8,0.8,0,0.0
2016-06-24 01:00:00,0.8,0.8,0.8,0.8,0,0.0
2016-06-27 01:00:00,0.8,0.8,0.8,0.8,0,0.0
2016-06-28 01:00:00,0.8,0.8,0.8,0.8,0,0.0
2016-06-29 01:00:00,0.8,0.8,0.8,0.8,0,0.0
2016-06-30 01:00:00,0.8,0.8,0.8,0.8,0,0.0
2016-07-01 01:00:00,0.8,0.8,0.8,0.8,0,0.0
2016-07-04 01:00:00,0.8,0.8,0.8,0.8,0,0.0
2016-07-05 01:00:00,0.8,0.8,0.8,0.8,0,0.0
2016-07-06 01:00:00,0.8,0.8,0.8,0.8,0,0.0
2016-07-07 01:00:00,0.8,0.8,0.8,0.8,0,0.0
2016-07-08 01:00:00,0.8,0.8,0.8,0.8,0,0.0
2016-07-11 01:00:00,0.8,0.8,0.8,0.8,0,0.0
2016-07-12 01:00:00,0.8,0.8,0.8,0.8,0,0.0
2016-07-13 01:00:00,0.8,0.8,0.8,0.8,0,0.0
2016-07-14 01:00:00,0.8,0.8,0.8,0.8,0,0.0
2016-07-15 01:00:00,0.8,0.8,0.8,0.8,0,0.0
2016-07-18 01:00:00,0.8,0.8,0.8,0.8,0,0.0
2016-07-19 01:00:00,0.8,0.8,0.8,0.8,0,0.0
2016-07-20 01:00:00,0.8,0.8,0.8,0.8,0,0.0
2016-07-21 01:00:00,0.8,0.8,0.8,0.8,0,0.0
2016-07-22 01:00:00,0.8,0.8,0.8,0.8,0,0.0
2016-07-25 01:00:00,0.8,0.8,0.8,0.8,0,0.0
2016-07-26 01:00:00,0.8,0.8,0.8,0.8,0,0.0
2016-07-27 01:00:00,0.8,0.8,0.8,0.8,0,0.0
2016-07-28 01:00:00,0.8,0.8,0.8,0.8,0,0.0
2016-07-29 01:00:00,0.8,0.8,0.8,0.8,0,0.0
2016-08-01 01:00:00,0.8,0.8,0.8,0.8,0,0.0
2016-08-02 01:00:00,0.8,0.8,0.8,0.8,0,0.0
2016-08-03 01:00:00,0.8,0.8,0.8,0.8,0,0.0
2016-08-04 01:00:00,0.8,0.8,0.8,0.8,0,0.0
2016-08-05 01:00:00,0.8,0.8,0.8,0.8,0,0.0
2016-08-08 01:00:00,0.8,0.8,0.8,0.8,0,0.0
2016-08-09 01:00:00,0.8,0.8,0.8,0.8,0,0.0
2016-08-10 01:00:00,0.8,0.8,0.8,0.8,0,0.0
2016-08-11 01:00:00,0.8,0.8,0.8,0.8,0,0.0
